Year,Month,Day,Hour,Minute,Temperature  [2 m above gnd],Mean Sea Level Pressure  [MSL],Radiation  [W],Wind Speed  [10 m above gnd]
2017,2,7,17,0,9.3,1021.6,36.114,3.5
2017,2,7,18,0,9.3,1021.8,0,2.5
2017,2,7,19,0,8.8,1021.4,0,2.4
2017,2,7,20,0,7.8,1021.4,0,0.9
2017,2,7,21,0,7.6,1021.7,0,1.5
2017,2,7,22,0,6.8,1021.5,0,1.7
2017,2,7,23,0,6.8,1021,0,2.1
2017,2,8,0,0,7,1021,0,1.8
2017,2,8,1,0,6.2,1020.3,0,1.6
2017,2,8,2,0,5.9,1020.1,0,1.8
2017,2,8,3,0,5.9,1019.6,0,1.3
2017,2,8,4,0,5.7,1019.4,0,1.6
2017,2,8,5,0,5.6,1019.3,0,1.8
2017,2,8,6,0,5.7,1019.2,0,2.4
2017,2,8,7,0,6,1019.4,30.558,1.6
2017,2,8,8,0,7,1019.1,144.456,2.4
2017,2,8,9,0,8,1019.1,177.792,2.9
2017,2,8,10,0,8.7,1018.3,294.468,3.1
2017,2,8,11,0,9.6,1017.3,325.026,3
2017,2,8,12,0,10.4,1016.2,438.924,2.1
2017,2,8,13,0,10.8,1015.3,250.02,2.2
2017,2,8,14,0,10.6,1014.9,88.896,1.3
2017,2,8,15,0,8.8,1015.1,25.002,0.8
2017,2,8,16,0,8.5,1014.8,22.224,1.2
2017,2,8,17,0,8.1,1014.6,2.778,2.6
2017,2,8,18,0,7.9,1014.6,0,2.1
2017,2,8,19,0,7.7,1014.5,0,0.9
2017,2,8,20,0,7.3,1014,0,0.8
2017,2,8,21,0,7.1,1013.9,0,2.3
2017,2,8,22,0,6.5,1013.4,0,2.1
2017,2,8,23,0,6.1,1012.5,0,1.5
2017,2,9,0,0,5.9,1012,0,2.7
2017,2,9,1,0,5.8,1011.6,0,2.9
2017,2,9,2,0,5.5,1011.2,0,2.9
2017,2,9,3,0,5.5,1010.2,0,2.3
2017,2,9,4,0,5.4,1010,0,2.4
2017,2,9,5,0,5.2,1010.3,0,2.7
2017,2,9,6,0,5.1,1010.4,0,4
2017,2,9,7,0,5.4,1010.5,5.556,3.7
2017,2,9,8,0,5.9,1010.4,47.226,4.2
2017,2,9,9,0,6.4,1010.5,205.572,5.1
2017,2,9,10,0,6.4,1010.6,202.794,5.7
2017,2,9,11,0,6,1010.1,147.234,5.1
2017,2,9,12,0,5.9,1009.4,202.794,5.8
2017,2,9,13,0,7.5,1009.2,383.364,3.9
2017,2,9,14,0,5.8,1009.4,341.694,5.6
2017,2,9,15,0,5.7,1009.7,244.464,5.2
2017,2,9,16,0,5.3,1010,83.34,5
2017,2,9,17,0,4.9,1010.5,19.446,5.5
2017,2,9,18,0,4.7,1011.2,0,5
2017,2,9,19,0,4.6,1011.4,0,5.2
2017,2,9,20,0,4.5,1012,0,6.2
2017,2,9,21,0,4.1,1012.4,0,6.1
2017,2,9,22,0,4.1,1012.6,0,5.6
2017,2,9,23,0,3.9,1012.6,0,5.3
2017,2,10,0,0,3.9,1012.8,0,5.5
2017,2,10,1,0,3.8,1013,0,5.1
2017,2,10,2,0,3.7,1013.2,0,4.1
2017,2,10,3,0,3,1012.9,0,8.2
2017,2,10,4,0,1.4,1013.6,0,5.8
2017,2,10,5,0,1.3,1013.8,0,8
2017,2,10,6,0,1.8,1013.7,0,2.8
2017,2,10,7,0,1.9,1013.9,5.556,6.4
2017,2,10,8,0,2.5,1014.1,116.676,4.6
2017,2,10,9,0,3,1014.8,219.462,5.8
2017,2,10,10,0,3.8,1015.2,366.696,6.1
2017,2,10,11,0,1.7,1015.3,352.806,6.9
2017,2,10,12,0,2.2,1015.1,122.232,4.6
2017,2,10,13,0,3,1014.7,133.344,4.9
2017,2,10,14,0,3.5,1014.6,233.352,6.9
2017,2,10,15,0,3.6,1014.6,277.8,8.6
2017,2,10,16,0,3.7,1014.6,233.352,6.3
2017,2,10,17,0,3.5,1014.9,38.892,5.8
2017,2,10,18,0,3.7,1015.3,0,4.1
2017,2,10,19,0,3.8,1015.8,0,3.5
2017,2,10,20,0,3.8,1016.4,0,2.8
2017,2,10,21,0,3.7,1016.5,0,3.4
2017,2,10,22,0,3.9,1016.7,0,3.5
2017,2,10,23,0,3.7,1016.9,0,3.9
2017,2,11,0,0,3.2,1017.4,0,5
2017,2,11,1,0,3,1017.6,0,3.8
2017,2,11,2,0,2.8,1017.9,0,4.8
2017,2,11,3,0,2.7,1017.7,0,5.1
2017,2,11,4,0,2,1018.2,0,4.2
2017,2,11,5,0,0.9,1018.7,0,6.2
2017,2,11,6,0,0.3,1019.4,0,4.7
2017,2,11,7,0,1.6,1020.3,8.334,8.3
2017,2,11,8,0,1.9,1021.2,41.67,6.6
2017,2,11,9,0,2.3,1021.8,63.894,5.9
2017,2,11,10,0,3,1022.4,150.012,5.6
2017,2,11,11,0,3.7,1022.4,416.7,6.3
2017,2,11,12,0,3.9,1022,266.688,5.2
2017,2,11,13,0,4.7,1021.6,341.694,3
2017,2,11,14,0,6,1021.9,411.144,3.9
2017,2,11,15,0,5.8,1021.8,294.468,2.7
2017,2,11,16,0,5.1,1021.9,186.126,2.9
2017,2,11,17,0,4.8,1022.2,33.336,2
2017,2,11,18,0,4.7,1022.6,0,2.8
2017,2,11,19,0,4.7,1022.8,0,1.9
2017,2,11,20,0,5.3,1023,0,2.6
2017,2,11,21,0,5.4,1023.4,0,2.3
2017,2,11,22,0,5.5,1023.5,0,2.6
2017,2,11,23,0,5.5,1023.6,0,2.6
2017,2,12,0,0,5.1,1023.6,0,3
2017,2,12,1,0,3.8,1024.1,0,1.4
2017,2,12,2,0,4.8,1024.3,0,2.8
2017,2,12,3,0,4.9,1024.5,0,2.4
2017,2,12,4,0,2.3,1024.8,0,1.6
2017,2,12,5,0,2.4,1025.5,0,1.3
2017,2,12,6,0,2,1026.2,0,1
2017,2,12,7,0,2.1,1026.6,16.668,0.7
2017,2,12,8,0,5,1027.1,200.016,2
2017,2,12,9,0,5,1027.3,200.016,3.4
2017,2,12,10,0,6.2,1027.3,255.576,5.2
2017,2,12,11,0,8.3,1027.1,769.506,4.1
2017,2,12,12,0,8.4,1026.6,769.506,3.6
2017,2,12,13,0,8.1,1026.4,588.936,4.6
2017,2,12,14,0,8,1026.5,636.162,4.3
2017,2,12,15,0,7.8,1026.5,341.694,4.1
2017,2,12,16,0,7.3,1026.6,141.678,3.1
2017,2,12,17,0,6.4,1026.9,58.338,2.6
2017,2,12,18,0,6.1,1027.4,0,2.2
2017,2,12,19,0,5.1,1027.7,0,2.5
2017,2,12,20,0,4.5,1027.8,0,1.8
2017,2,12,21,0,4.3,1027.9,0,1.4
2017,2,12,22,0,3.1,1027.8,0,1.1
2017,2,12,23,0,3,1027.9,0,1.9
2017,2,13,0,0,2.3,1028.2,0,1.8
2017,2,13,1,0,2.1,1028.3,0,1.8
2017,2,13,2,0,1.9,1028.2,0,2.2
2017,2,13,3,0,1.9,1028.3,0,2.3
2017,2,13,4,0,1.6,1028.4,0,2.2
2017,2,13,5,0,1.3,1028.6,0,2.6
2017,2,13,6,0,1.8,1029.3,0,2.4
2017,2,13,7,0,2.2,1029.8,16.668,1.9
2017,2,13,8,0,2.8,1030.4,111.12,1.8
2017,2,13,9,0,5.8,1030.3,450.036,1.1
2017,2,13,10,0,7.7,1030.6,419.478,2.1
2017,2,13,11,0,9.7,1030.3,580.602,3.8
2017,2,13,12,0,9.5,1029.8,777.84,4.9
2017,2,13,13,0,9.9,1029.5,738.948,5
2017,2,13,14,0,9.6,1029.5,625.05,4.2
2017,2,13,15,0,9.1,1029.5,447.258,2.6
2017,2,13,16,0,8.6,1029.7,238.908,3.3
2017,2,13,17,0,8.1,1029.7,50.004,2.2
2017,2,13,18,0,8,1029.8,0,1.3
2017,2,13,19,0,6.6,1029.9,0,1.1
2017,2,13,20,0,5.2,1029.8,0,1
2017,2,13,21,0,4.9,1030,0,1.3
2017,2,13,22,0,4.3,1029.7,0,1.2
2017,2,13,23,0,4.3,1029.5,0,1.2
2017,2,14,0,0,4,1029.5,0,1.7
2017,2,14,1,0,3.8,1029.3,0,1.4
2017,2,14,2,0,3.9,1029,0,1.8
2017,2,14,3,0,3.9,1028.5,0,1.6
2017,2,14,4,0,4.1,1028.7,0,2.1
2017,2,14,5,0,3.6,1028.7,0,1.9
2017,2,14,6,0,3.6,1029.1,0,1.4
2017,2,14,7,0,3.9,1029.7,27.78,2.1
2017,2,14,8,0,6.5,1030,175.014,1.4
2017,2,14,9,0,8.7,1030.1,238.908,5.2
2017,2,14,10,0,8.6,1030.6,113.898,3.1
2017,2,14,11,0,9.1,1030.6,111.12,4.7
2017,2,14,12,0,9.5,1030.2,244.464,5.3
2017,2,14,13,0,10,1030.1,472.26,6
2017,2,14,14,0,9.9,1030.4,486.15,6
2017,2,14,15,0,9.4,1030.5,408.366,6.1
2017,2,14,16,0,8.5,1030.5,244.464,4
2017,2,14,17,0,7.6,1030.8,61.116,3.5
2017,2,14,18,0,7,1031.2,0,2.2
2017,2,14,19,0,6.2,1031.4,0,2.7
2017,2,14,20,0,6.2,1031.6,0,0.9
2017,2,14,21,0,6.4,1031.8,0,1.2
2017,2,14,22,0,5.8,1031.9,0,1.1
2017,2,14,23,0,5.3,1031.8,0,1.7
2017,2,15,0,0,4.1,1031.8,0,2
2017,2,15,1,0,4.1,1031.4,0,1.8
2017,2,15,2,0,3.2,1031.4,0,1.4
2017,2,15,3,0,3.4,1031.1,0,1.1
2017,2,15,4,0,3.7,1031,0,1
2017,2,15,5,0,3.2,1031,0,2
2017,2,15,6,0,3.1,1031.5,0,1.7
2017,2,15,7,0,3.9,1032,55.56,1.4
2017,2,15,8,0,5.6,1032.2,250.02,1.2
2017,2,15,9,0,8.9,1031.9,452.814,2.2
2017,2,15,10,0,9.9,1031.7,613.938,1.5
2017,2,15,11,0,10.6,1031,716.724,2.3
2017,2,15,12,0,11.6,1030.3,747.282,2.7
2017,2,15,13,0,12,1030,713.946,4.4
2017,2,15,14,0,12.1,1029.5,616.716,4.6
2017,2,15,15,0,11.8,1029.2,455.592,4
2017,2,15,16,0,11.2,1028.6,258.354,1.8
2017,2,15,17,0,10.4,1028.6,66.672,0.8
2017,2,15,18,0,9.5,1028.7,0,1.6
2017,2,15,19,0,8.9,1028.8,0,1.3
2017,2,15,20,0,8.1,1028.7,0,1.9
2017,2,15,21,0,7.6,1028.7,0,1.9
2017,2,15,22,0,6.9,1028.4,0,2
2017,2,15,23,0,5.9,1028,0,1.8
2017,2,16,0,0,5.9,1027.8,0,1.6
2017,2,16,1,0,5.4,1027.1,0,2.1
2017,2,16,2,0,5.2,1026.6,0,2.9
2017,2,16,3,0,4.6,1026.4,0,2.7
2017,2,16,4,0,4.5,1026.4,0,2.2
2017,2,16,5,0,4.5,1026.2,0,2.7
2017,2,16,6,0,4.4,1026.1,0,2.7
2017,2,16,7,0,4.9,1026.3,63.894,2.7
2017,2,16,8,0,7.2,1026.2,263.91,2.1
2017,2,16,9,0,9.3,1026.1,475.038,2.2
2017,2,16,10,0,12.1,1025.7,630.606,2
2017,2,16,11,0,14.3,1025.1,702.834,2.3
2017,2,16,12,0,16,1023.7,766.728,6.2
2017,2,16,13,0,17.2,1022.8,705.612,3.2
2017,2,16,14,0,17.6,1022.3,630.606,5.7
2017,2,16,15,0,16.8,1021.7,477.816,4.9
2017,2,16,16,0,16.1,1022.2,238.908,3.5
2017,2,16,17,0,15.1,1022.3,52.782,3.4
2017,2,16,18,0,14,1022.4,0,1.6
2017,2,16,19,0,15.1,1022.1,0,3.6
2017,2,16,20,0,15.2,1021.5,0,4.9
2017,2,16,21,0,14.1,1021,0,1.4
2017,2,16,22,0,15.7,1020.7,0,4.5
2017,2,16,23,0,15.4,1020.6,0,2
2017,2,17,0,0,15.7,1019.7,0,3.1
2017,2,17,1,0,15.3,1019.7,0,4.1
2017,2,17,2,0,14.9,1018.9,0,3.8
2017,2,17,3,0,15.8,1018.3,0,4.5
2017,2,17,4,0,14.2,1017.5,0,1.6
2017,2,17,5,0,16.2,1017,0,5.6
2017,2,17,6,0,16.9,1016.8,0,4.3
2017,2,17,7,0,17.2,1016.9,5.556,4.6
2017,2,17,8,0,18.1,1017.5,58.338,5.7
2017,2,17,9,0,17.5,1017.9,141.678,3.3
2017,2,17,10,0,18.3,1017.5,261.132,2.2
2017,2,17,11,0,18.2,1017.5,316.692,3.1
2017,2,17,12,0,17.7,1017.2,158.346,3.8
2017,2,17,13,0,16.2,1017.3,152.79,4.8
2017,2,17,14,0,16.9,1016.9,347.25,3
2017,2,17,15,0,16.8,1017.2,347.25,4.5
2017,2,17,16,0,14.8,1017.7,177.792,3.9
2017,2,17,17,0,13.4,1018.2,41.67,3.7
2017,2,17,18,0,12.6,1018.7,0,2.9
2017,2,17,19,0,12.1,1019,0,4.2
2017,2,17,20,0,11.8,1019.2,0,2.8
2017,2,17,21,0,11.5,1019.5,0,2.8
2017,2,17,22,0,10.9,1019.4,0,2.8
2017,2,17,23,0,11,1019.7,0,3.8
2017,2,18,0,0,10.3,1019.8,0,3.2
2017,2,18,1,0,10,1019.8,0,3.9
2017,2,18,2,0,9.7,1019.7,0,4.3
2017,2,18,3,0,9.8,1019.5,0,3.3
2017,2,18,4,0,9.5,1019.7,0,3.3
2017,2,18,5,0,9.1,1020.3,0,3.5
2017,2,18,6,0,8.8,1020.6,0,3.2
2017,2,18,7,0,9,1020.5,30.558,2.5
2017,2,18,8,0,10,1021,208.35,4.5
2017,2,18,9,0,10.4,1020.7,388.92,3.9
2017,2,18,10,0,10.6,1021,558.378,5.3
2017,2,18,11,0,11.9,1020.5,636.162,4.2
2017,2,18,12,0,11,1020.3,719.502,5.8
2017,2,18,13,0,11.4,1020.2,772.284,8.3
2017,2,18,14,0,10.7,1019.8,680.61,5.9
2017,2,18,15,0,9.6,1020.6,505.596,7.2
2017,2,18,16,0,8.4,1020.9,280.578,5.9
2017,2,18,17,0,7.9,1021.3,50.004,4.5
2017,2,18,18,0,7.2,1022.5,0,3.5
2017,2,18,19,0,7.3,1023,0,3.3
2017,2,18,20,0,7.5,1023.3,0,3.3
2017,2,18,21,0,7.9,1023.5,0,4.5
2017,2,18,22,0,7.9,1023.2,0,5.4
2017,2,18,23,0,7.4,1023.8,0,8.2
2017,2,19,0,0,7.3,1024.4,0,6.4
2017,2,19,1,0,6.8,1024.3,0,6
2017,2,19,2,0,6.5,1023.9,0,4
2017,2,19,3,0,6.2,1023.1,0,2.5
2017,2,19,4,0,4.7,1023.3,0,2
2017,2,19,5,0,3.5,1023,0,1.3
2017,2,19,6,0,3,1023.6,0,1.6
2017,2,19,7,0,3.1,1023.4,66.672,3.4
2017,2,19,8,0,5.5,1023.6,272.244,0.9
2017,2,19,9,0,7.5,1023.6,480.594,0.9
2017,2,19,10,0,9.8,1022.9,650.052,1.5
2017,2,19,11,0,9.7,1021.9,747.282,1.2
2017,2,19,12,0,11.2,1020.6,780.618,3.1
2017,2,19,13,0,12.4,1019.6,744.504,3.2
2017,2,19,14,0,12.6,1018.7,638.94,2.8
2017,2,19,15,0,11.3,1018.5,475.038,2.9
2017,2,19,16,0,11.2,1017.5,275.022,0.6
2017,2,19,17,0,10.9,1016.8,77.784,3.5
2017,2,19,18,0,9.9,1016.3,0,1.8
2017,2,19,19,0,10.4,1016.4,0,2.3
2017,2,19,20,0,10.4,1015.3,0,4.2
2017,2,19,21,0,10.9,1014.7,0,4
2017,2,19,22,0,11.9,1014,0,3.6
2017,2,19,23,0,12.3,1012.8,0,3.7
2017,2,20,0,0,13,1012.5,0,4.8
2017,2,20,1,0,12.9,1012.6,0,5.2
2017,2,20,2,0,12.9,1011.3,0,5
2017,2,20,3,0,13.9,1010.2,0,6
2017,2,20,4,0,15.1,1009.6,0,6.3
2017,2,20,5,0,15.7,1009,0,5
2017,2,20,6,0,15.6,1008.2,0,4.7
2017,2,20,7,0,14.1,1008.1,5.556,1.9
2017,2,20,8,0,18.2,1007.6,36.114,4.2
2017,2,20,9,0,18.2,1007.4,72.228,4.6
2017,2,20,10,0,16.7,1007.7,30.558,2.8
2017,2,20,11,0,13.9,1008.7,16.668,4.9
2017,2,20,12,0,13,1009.1,8.334,3.9
2017,2,20,13,0,12.8,1009.3,16.668,3.9
2017,2,20,14,0,11.6,1010.3,41.67,5
2017,2,20,15,0,11.6,1011.5,41.67,4.5
2017,2,20,16,0,11.7,1012.5,163.902,4.9
2017,2,20,17,0,10.7,1014.2,69.45,3.7
2017,2,20,18,0,10,1015.1,0,2.1
2017,2,20,19,0,10.6,1016.5,0,7
2017,2,20,20,0,9.9,1017.6,0,7.8
2017,2,20,21,0,9.4,1019.2,0,8.7
2017,2,20,22,0,8.8,1020.3,0,8.3
2017,2,20,23,0,8.3,1021.5,0,9.5
2017,2,21,0,0,7.8,1022.5,0,8.8
2017,2,21,1,0,7.4,1023.4,0,6.6
2017,2,21,2,0,7.5,1023.8,0,7.5
2017,2,21,3,0,7.3,1024.3,0,6.5
2017,2,21,4,0,7.1,1025.6,0,7.9
2017,2,21,5,0,7.2,1026.2,0,6.8
2017,2,21,6,0,7.4,1026.8,0,5.9
2017,2,21,7,0,7.6,1027.6,19.446,5
2017,2,21,8,0,7.5,1028.3,91.674,3.5
2017,2,21,9,0,7.6,1028.8,119.454,4
2017,2,21,10,0,8.3,1029.3,272.244,3.7
2017,2,21,11,0,10,1029.6,536.154,5.7
2017,2,21,12,0,10.6,1029.1,822.288,6.1
2017,2,21,13,0,10.8,1028.6,780.618,5.5
2017,2,21,14,0,10.8,1028,652.83,5.5
2017,2,21,15,0,9.8,1028.1,491.706,7.8
2017,2,21,16,0,8.8,1027.9,288.912,6.8
2017,2,21,17,0,7.8,1027.8,83.34,4.1
2017,2,21,18,0,7,1028.1,0,3.3
2017,2,21,19,0,6.6,1028.3,0,3
2017,2,21,20,0,6.1,1028.7,0,1.9
2017,2,21,21,0,5.5,1028,0,1.5
2017,2,21,22,0,4.9,1027.4,0,1.9
2017,2,21,23,0,4.9,1026.8,0,1.5
2017,2,22,0,0,5.1,1026.4,0,2.7
2017,2,22,1,0,4.8,1025.4,0,1.2
2017,2,22,2,0,5.4,1023.8,0,2.6
2017,2,22,3,0,5.9,1023.5,0,3.3
2017,2,22,4,0,5.5,1023.1,0,6.4
2017,2,22,5,0,5.4,1022.7,0,3.7
2017,2,22,6,0,6,1022.8,0,2.2
2017,2,22,7,0,8.2,1022.5,36.114,3.9
2017,2,22,8,0,7,1022.2,94.452,4.9
2017,2,22,9,0,8.6,1020.8,119.454,5.7
2017,2,22,10,0,10.6,1019.4,19.446,6.2
2017,2,22,11,0,10.2,1018.1,55.56,4.9
2017,2,22,12,0,10.1,1015.8,52.782,3.6
2017,2,22,13,0,11.9,1013.6,50.004,5.6
2017,2,22,14,0,14,1011.9,44.448,7.1
2017,2,22,15,0,14.4,1010.7,19.446,5.6
2017,2,22,16,0,12.5,1009.6,11.112,3.5
2017,2,22,17,0,13.7,1009.2,2.778,5.9
2017,2,22,18,0,14.2,1008.5,0,3.3
2017,2,22,19,0,14.5,1007.6,0,2.6
2017,2,22,20,0,14.7,1008.6,0,2.9
2017,2,22,21,0,14.4,1008,0,3.2
2017,2,22,22,0,14.2,1008.3,0,1.6
2017,2,22,23,0,13.9,1008.3,0,3.6
2017,2,23,0,0,12.7,1008.6,0,3.2
2017,2,23,1,0,12.2,1008.9,0,3.3
2017,2,23,2,0,12,1009,0,3.4
2017,2,23,3,0,12,1009.4,0,3.7
2017,2,23,4,0,10.9,1010.2,0,4.1
2017,2,23,5,0,10.3,1010.8,0,3.9
2017,2,23,6,0,9.9,1011.2,0,3.1
2017,2,23,7,0,10.2,1011.8,2.778,3.8
2017,2,23,8,0,9.8,1012.5,16.668,3.1
2017,2,23,9,0,9.8,1013.1,69.45,3.4
2017,2,23,10,0,9.8,1013.3,222.24,4.2
2017,2,23,11,0,9.9,1013.2,147.234,4.7
2017,2,23,12,0,10.4,1012.8,341.694,4.4
2017,2,23,13,0,10.6,1012.6,452.814,4.6
2017,2,23,14,0,11.7,1012.9,413.922,6.8
2017,2,23,15,0,10.5,1013.5,450.036,5.6
2017,2,23,16,0,10,1014.3,188.904,5
2017,2,23,17,0,9.3,1015.5,50.004,4.3
2017,2,23,18,0,9.4,1016,0,3.6
2017,2,23,19,0,9.3,1016.1,0,2.9
2017,2,23,20,0,9.4,1017,0,5.2
2017,2,23,21,0,9.2,1017,0,4.3
2017,2,23,22,0,8.5,1017.3,0,6.4
2017,2,23,23,0,8.2,1017.8,0,6
2017,2,24,0,0,8.1,1018.5,0,4.4
2017,2,24,1,0,7.8,1019.1,0,4
2017,2,24,2,0,7.8,1018.9,0,3.7
2017,2,24,3,0,7.2,1019.2,0,3.3
2017,2,24,4,0,6.9,1019.4,0,3
2017,2,24,5,0,7.2,1020,0,1.5
2017,2,24,6,0,6.7,1020.4,0,2.3
2017,2,24,7,0,6.6,1021.3,5.556,1.4
2017,2,24,8,0,6.7,1021.7,69.45,1.9
2017,2,24,9,0,6.8,1021.8,61.116,0.7
2017,2,24,10,0,9.3,1021.5,436.146,5.1
