Time,Month,Hour,Temperature(2m),Tc(the PV cell temperature)[ÅãC],Mean Sea Level Pressure[hpa],Shortwave Radiation[W/m2],Wind Speed(10m)[m/s],Wind Speed(80m)[m/s],Ppv(the output of the PV array)[W],Ppv(the output of the PV array)[kW],Pwt[kW],,,,,,
2017/4/6 8:00,4,8,6.82,6.935013826,1026.5,192.24,5.61,6.62,100.2551255,0.100255125,0.477192517,,,,,,
2017/4/6 9:00,4,9,7.91,8.060803768,1026.5,251.87,4.79,5.47,131.0876577,0.131087658,0.347421611,,,,,,
2017/4/6 10:00,4,10,9.15,9.377204157,1026.8,376.47,3.31,3.42,196.8567634,0.196856763,0.11415128,,,,,,
2017/4/6 11:00,4,11,9.31,9.53606843,1026.6,375.58,1.48,1.3,195.7955623,0.195795562,0,,,,,,
2017/4/6 12:00,4,12,10.95,11.17220349,1026.1,369.35,2.79,2.83,191.6669805,0.19166698,0.040924226,,,,,,
2017/4/6 13:00,4,13,11.4,11.64717039,1025.5,407.62,2.44,2.45,212.9505181,0.212950518,0,,,,,,
2017/4/6 14:00,4,14,12.02,12.35360491,1025,531.33,1.98,1.58,245,0.245,0,,,,,,
2017/4/6 15:00,4,15,11.64,11.89352996,1025.2,405.84,1.77,1.28,218.2954134,0.218295413,0,,,,,,
2017/4/6 16:00,4,16,11.59,11.75796717,1025.6,270.56,2.24,1.93,144.6727181,0.144672718,0,,,,,,
2017/4/6 17:00,4,17,11.12,11.27557348,1025.5,258.1,2.62,2.69,134.1591014,0.134159101,0.020674939,,,,,,
2017/4/6 18:00,4,18,10.61,10.64767285,1026.1,78.32,2.04,2.73,32.53808315,0.032538083,0,,,,,,
2017/4/6 19:00,4,19,10.17,10.17,1026.2,0,1.71,2.69,0,0,0,,,,,,
2017/4/6 20:00,4,20,9.47,9.47,1027,0,1.08,1.84,0,0,0,,,,,,
2017/4/6 21:00,4,21,8.93,8.93,1027.8,0,0.82,1.99,0,0,0,,,,,,
2017/4/6 22:00,4,22,8.52,8.52,1027.4,0,0.14,1.1,0,0,0,,,,,,
2017/4/6 23:00,4,23,7.3,7.3,1027.5,0,0.36,1.4,0,0,0,,,,,,
2017/4/7 0:00,4,0,6.08,6.08,1027.6,0,0.86,1,0,0,0,,,,,,
2017/4/7 1:00,4,1,5.29,5.29,1027.9,0,0.5,0.81,0,0,0,,,,,,
2017/4/7 2:00,4,2,4.82,4.82,1027.3,0,0.57,0.71,0,0,0,,,,,,
2017/4/7 3:00,4,3,4.46,4.46,1026.6,0,0.78,0.81,0,0,0,,,,,,
2017/4/7 4:00,4,4,4.07,4.07,1027.1,0,0.78,0.7,0,0,0,,,,,,
2017/4/7 5:00,4,5,3.77,3.77,1027.3,0,0.78,0.81,0,0,0,,,,,,
2017/4/7 6:00,4,6,4.3,4.33586644,1027.6,68.53,0.51,0.81,31.4643333,0.031464333,0,,,,,,
2017/4/7 7:00,4,7,5.99,6.132455202,1027.4,237.63,0,0.1,124.4208622,0.124420862,0,,,,,,
2017/4/7 8:00,4,8,7.82,8.068775323,1027.6,403.17,0.5,0.51,216.2461332,0.216246133,0,,,,,,
2017/4/7 9:00,4,9,9.64,9.982970864,1026.9,548.24,1.39,1,245,0.245,0,,,,,,
2017/4/7 10:00,4,10,11.38,11.79645646,1026.5,660.38,2.15,1.75,245,0.245,0,,,,,,
2017/4/7 11:00,4,11,12.95,13.41434586,1026.2,732.47,3.22,3.04,245,0.245,0.08177288,,,,,,
2017/4/7 12:00,4,12,14.4,14.88169351,1024.2,757.39,3.53,3.35,245,0.245,0.12253097,,,,,,
2017/4/7 13:00,4,13,15.38,15.84827975,1024.1,735.14,3.85,3.71,245,0.245,0.167476502,,,,,,
2017/4/7 14:00,4,14,15.98,16.40431194,1023.5,666.61,3.98,3.98,245,0.245,0.194514286,,,,,,
2017/4/7 15:00,4,15,16.2,16.55223356,1023,556.25,4.12,4.31,245,0.245,0.226165649,,,,,,
2017/4/7 16:00,4,16,16.09,16.35078865,1023.4,417.41,4.21,4.71,222.0475732,0.222047573,0.259065437,,,,,,
2017/4/7 17:00,4,17,15.4,15.55207491,1023.2,253.65,3.81,4.98,129.744644,0.129744644,0.249505021,,,,,,
2017/4/7 18:00,4,18,13.8,13.83848799,1023.2,83.66,3.2,5.63,32.978236,0.032978236,0.240829357,,,,,,
2017/4/7 19:00,4,19,12.12,12.12,1023.7,0,2.57,5.91,0,0,0.199347461,,,,,,
2017/4/7 20:00,4,20,10.69,10.69,1024.7,0,1.53,4.27,0,0,0.020099861,,,,,,
2017/4/7 21:00,4,21,9.85,9.85,1025.1,0,0.1,1.86,0,0,0,,,,,,
2017/4/7 22:00,4,22,9.78,9.78,1024.9,0,0.94,1.75,0,0,0,,,,,,
2017/4/7 23:00,4,23,9.86,9.86,1025.1,0,1.06,1.61,0,0,0,,,,,,
2017/4/8 0:00,4,0,9.35,9.35,1025.3,0,0.95,1.5,0,0,0,,,,,,
2017/4/8 1:00,4,1,8.78,8.78,1025.5,0,1.3,1.71,0,0,0,,,,,,
2017/4/8 2:00,4,2,7.36,7.36,1025.2,0,1.84,2.31,0,0,0,,,,,,
2017/4/8 3:00,4,3,5.28,5.28,1025.5,0,2.34,3.32,0,0,0.042431159,,,,,,
2017/4/8 4:00,4,4,4.63,4.63,1025.4,0,2.4,3.2,0,0,0.039474395,,,,,,
2017/4/8 5:00,4,5,4.7,4.7,1025.4,0,2.34,3.41,0,0,0.047791125,,,,,,
2017/4/8 6:00,4,6,5.63,5.667178861,1025.6,73.87,1.72,3.24,32.50931512,0.032509315,0,,,,,,
2017/4/8 7:00,4,7,8.04,8.185236992,1025.4,242.97,0.9,1.58,126.2098494,0.126209849,0,,,,,,
2017/4/8 8:00,4,8,10.72,10.97175642,1025.3,408.51,0.85,0.4,217.2670091,0.217267009,0,,,,,,
2017/4/8 9:00,4,9,13.04,13.38600377,1024.7,553.58,1.5,1.36,245,0.245,0,,,,,,
2017/4/8 10:00,4,10,14.49,14.90888741,1024,664.83,1.9,1.73,245,0.245,0,,,,,,
2017/4/8 11:00,4,11,15.72,16.18734834,1023.8,737.81,2.2,1.9,245,0.245,0,,,,,,
2017/4/8 12:00,4,12,17.03,17.51283753,1022.2,760.06,2.4,2,245,0.245,0,,,,,,
2017/4/8 13:00,4,13,18.14,18.6093617,1022,737.81,2.51,2.3,245,0.245,0,,,,,,
2017/4/8 14:00,4,14,18.83,19.25531666,1021.5,669.28,2.53,2.53,245,0.245,0.003942857,,,,,,
2017/4/8 15:00,4,15,19.14,19.49316861,1021.3,558.92,2.67,2.67,245,0.245,0.022342857,,,,,,
2017/4/8 16:00,4,16,19.02,19.28169482,1021.4,420.08,2.62,2.85,221.1710015,0.221171002,0.031665548,,,,,,
2017/4/8 17:00,4,17,18.31,18.46287507,1021,256.32,2.51,3.14,129.4711251,0.129471125,0.043407998,,,,,,
2017/4/8 18:00,4,18,17.07,17.10896514,1021.5,87.22,2.28,4.05,33.11325154,0.033113252,0.079216867,,,,,,
2017/4/8 19:00,4,19,16.11,16.11,1021.8,0,1.8,4.44,0,0,0.055347277,,,,,,
2017/4/8 20:00,4,20,14.78,14.78,1022.5,0,0.89,3.01,0,0,0,,,,,,
2017/4/8 21:00,4,21,14.03,14.03,1022.9,0,0.67,0.98,0,0,0,,,,,,
2017/4/8 22:00,4,22,13.4,13.4,1023.1,0,0.86,1.49,0,0,0,,,,,,
2017/4/8 23:00,4,23,12.7,12.7,1023.2,0,0.86,1.53,0,0,0,,,,,,
2017/4/9 0:00,4,0,12.3,12.3,1023.4,0,0.41,1.04,0,0,0,,,,,,
2017/4/9 1:00,4,1,11.85,11.85,1024,0,0.57,0.63,0,0,0,,,,,,
2017/4/9 2:00,4,2,11.23,11.23,1023.7,0,0.81,0.85,0,0,0,,,,,,
2017/4/9 3:00,4,3,10.84,10.84,1023.6,0,1.03,1.28,0,0,0,,,,,,
2017/4/9 4:00,4,4,10.4,10.4,1023.9,0,1.12,2.16,0,0,0,,,,,,
2017/4/9 5:00,4,5,9.54,9.54,1024.2,0,1.3,2.73,0,0,0,,,,,,
2017/4/9 6:00,4,6,9.26,9.297541139,1024.8,75.65,0.85,1.66,32.53323884,0.032533239,0,,,,,,
2017/4/9 7:00,4,7,10.81,10.95376615,1025,241.19,0.71,0.94,124.0764412,0.124076441,0,,,,,,
2017/4/9 8:00,4,8,13.22,13.47009469,1025.1,406.73,0.41,0.71,214.4903202,0.21449032,0,,,,,,
2017/4/9 9:00,4,9,15.85,16.19425599,1024.4,551.8,0.85,0.41,245,0.245,0,,,,,,
2017/4/9 10:00,4,10,18,18.41769317,1024.1,663.94,0.92,0.41,245,0.245,0,,,,,,
2017/4/9 11:00,4,11,19.5,19.96551283,1023.6,736.03,0.86,0.54,245,0.245,0,,,,,,
2017/4/9 12:00,4,12,20.93,21.40857723,1023,754.72,1.35,1,245,0.245,0,,,,,,
2017/4/9 13:00,4,13,21.79,22.25273048,1022.5,728.91,1.56,1.35,245,0.245,0,,,,,,
2017/4/9 14:00,4,14,22.29,22.70177081,1022,649.7,1.36,1.36,245,0.245,0,,,,,,
2017/4/9 15:00,4,15,22.46,22.81015672,1022,555.36,1.53,1.53,245,0.245,0,,,,,,
2017/4/9 16:00,4,16,22.32,22.57982764,1022,418.3,1.43,1.48,217.7515672,0.217751567,0,,,,,,
2017/4/9 17:00,4,17,21.71,21.86262534,1021.3,257.21,1.17,1.57,128.144652,0.128144652,0,,,,,,
2017/4/9 18:00,4,18,20.95,20.98931114,1021.4,89.89,0.98,1.84,33.07951225,0.033079512,0,,,,,,
2017/4/9 19:00,4,19,19.97,19.97,1021.3,0,0.73,2.22,0,0,0,,,,,,
2017/4/9 20:00,4,20,18.94,18.94,1021.8,0,0.9,1.21,0,0,0,,,,,,
2017/4/9 21:00,4,21,18.17,18.17,1022.1,0,1.84,1,0,0,0,,,,,,
2017/4/9 22:00,4,22,16.79,16.79,1022,0,1.61,1.43,0,0,0,,,,,,
2017/4/9 23:00,4,23,15.6,15.6,1022.3,0,1.43,1.75,0,0,0,,,,,,
2017/4/10 0:00,4,0,14,14,1022.3,0,2.04,1.6,0,0,0,,,,,,
2017/4/10 1:00,4,1,13.21,13.21,1022.6,0,1.9,1.39,0,0,0,,,,,,
2017/4/10 2:00,4,2,12.14,12.14,1021.9,0,1.8,1.84,0,0,0,,,,,,
2017/4/10 3:00,4,3,11.36,11.36,1021.8,0,1.62,3.2,0,0,0,,,,,,
2017/4/10 4:00,4,4,11.17,11.17,1022.1,0,1.7,2.47,0,0,0,,,,,,
2017/4/10 5:00,4,5,10.38,10.38,1021.9,0,1.82,1.28,0,0,0,,,,,,
2017/4/10 6:00,4,6,10.47,10.50865454,1022,81.88,1.58,1.3,33.39751759,0.033397518,0,,,,,,
2017/4/10 7:00,4,7,12.53,12.67856266,1021.8,250.09,0.5,0.67,127.6654328,0.127665433,0,,,,,,
2017/4/10 8:00,4,8,15.22,15.46158092,1021.6,394.27,0.57,0.1,206.1548109,0.206154811,0,,,,,,
2017/4/10 9:00,4,9,17.66,18.00370928,1021.2,551.8,1.7,1.32,245,0.245,0,,,,,,
2017/4/10 10:00,4,10,20.08,20.49111297,1020.7,655.04,4.6,4.6,245,0.245,0.276,,,,,,
2017/4/10 11:00,4,11,20.74,21.17412685,1020.3,690.64,6.04,6.64,245,0.245,0.506616315,,,,,,
2017/4/10 12:00,4,12,21.32,21.76843698,1019.7,711.11,5.36,5.76,245,0.245,0.403607342,,,,,,
2017/4/10 13:00,4,13,21.71,22.14882109,1019.3,694.2,5.54,6.04,245,0.245,0.434076755,,,,,,
2017/4/10 14:00,4,14,21.81,22.21991621,1018.7,647.92,6.02,6.73,245,0.245,0.511375206,,,,,,
2017/4/10 15:00,4,15,21.56,21.89416829,1018.7,531.33,6.14,7.09,245,0.245,0.543120745,,,,,,
2017/4/10 16:00,4,16,20.99,21.25074973,1018.8,420.97,6.2,7.37,219.2690138,0.219269014,0.565438529,,,,,,
2017/4/10 17:00,4,17,19.46,19.59091748,1018.7,221.61,5.41,7.56,110.5577336,0.110557734,0.522214311,,,,,,
2017/4/10 18:00,4,18,17.91,17.9335435,1019.2,40.05,3.5,6.36,19.96595962,0.01996596,0.305094481,,,,,,
2017/4/10 19:00,4,19,16.73,16.73053055,1019.5,0.89,3.64,6.27,0.451298307,0.000451298,0.311811781,,,,,,
2017/4/10 20:00,4,20,15.67,15.67,1020.4,0,4.15,6.58,0,0,0.369801153,,,,,,
2017/4/10 21:00,4,21,13.93,13.93,1021.6,0,5.19,7.5,0,0,0.502433136,,,,,,
2017/4/10 22:00,4,22,12.83,12.83,1022.1,0,3.86,5.71,0,0,0.297276935,,,,,,
2017/4/10 23:00,4,23,12.21,12.21,1022.6,0,3.44,5.22,0,0,0.236851153,,,,,,
2017/4/11 0:00,4,0,11.69,11.69,1022.9,0,5.01,7.1,0,0,0.465262784,,,,,,
2017/4/11 1:00,4,1,10,10,1023.6,0,4.95,6.89,0,0,0.448231478,,,,,,
2017/4/11 2:00,4,2,8.95,8.95,1023.3,0,5.07,6.82,0,0,0.452618512,,,,,,
2017/4/11 3:00,4,3,8.21,8.21,1023.8,0,4.68,6.69,0,0,0.416424882,,,,,,
2017/4/11 4:00,4,4,7.91,7.91,1024.2,0,3.89,5.82,0,0,0.305988028,,,,,,
2017/4/11 5:00,4,5,7.7,7.7,1024.5,0,3.77,5.22,0,0,0.261387376,,,,,,
2017/4/11 6:00,4,6,8.04,8.076720598,1025.1,72.09,4.9,5.97,31.91848505,0.031918485,0.387384267,,,,,,
2017/4/11 7:00,4,7,8.45,8.54974284,1025,167.32,4.88,5.76,86.59765165,0.086597652,0.372435739,,,,,,
2017/4/11 8:00,4,8,9.27,9.447850157,1025.3,294.59,5.02,5.71,154.0679211,0.154067921,0.37837801,,,,,,
2017/4/11 9:00,4,9,10.54,10.85780172,1025.6,513.53,5.39,5.94,245,0.245,0.417719034,,,,,,
2017/4/11 10:00,4,10,11.48,11.90487942,1025.3,676.4,5.22,5.41,245,0.245,0.370766082,,,,,,
2017/4/11 11:00,4,11,12.19,12.62361791,1025.3,690.64,4.8,4.9,245,0.245,0.309300127,,,,,,
2017/4/11 12:00,4,12,13.46,13.83467341,1024.3,603.42,3.62,3.62,245,0.245,0.1472,,,,,,
2017/4/11 13:00,4,13,13.67,13.98015386,1024.1,504.63,2.98,2.8,245,0.245,0.050215985,,,,,,
2017/4/11 14:00,4,14,13.8,14.06123652,1024.1,426.31,2.39,2.28,223.7141277,0.223714128,0,,,,,,
2017/4/11 15:00,4,15,13.97,14.21281586,1023.8,392.49,1.96,1.84,207.860212,0.207860212,0,,,,,,
2017/4/11 16:00,4,16,14.15,14.41719444,1024.1,432.54,2.4,2.4,228.6119174,0.228611917,0,,,,,,
2017/4/11 17:00,4,17,13.85,14.00893733,1023.4,270.56,2.9,3.2,136.1264162,0.136126416,0.073232685,,,,,,
2017/4/11 18:00,4,18,12.73,12.77221693,1023.6,105.02,2.92,4.61,36.27008434,0.036270084,0.161686496,,,,,,
2017/4/11 19:00,4,19,11.01,11.01106122,1024.1,1.78,2.73,5.82,0.915747005,0.000915747,0.209892552,,,,,,
2017/4/11 20:00,4,20,9.78,9.78,1024.7,0,1.53,3.83,0,0,0.000347336,,,,,,
2017/4/11 21:00,4,21,8.57,8.57,1024.5,0,0.58,1.8,0,0,0,,,,,,
2017/4/11 22:00,4,22,7.86,7.86,1024.6,0,0.92,2.16,0,0,0,,,,,,
2017/4/11 23:00,4,23,7.46,7.46,1024.6,0,0.82,2.5,0,0,0,,,,,,
2017/4/12 0:00,4,0,6.84,6.84,1024.1,0,0.9,2.34,0,0,0,,,,,,
2017/4/12 1:00,4,1,6.33,6.33,1024.2,0,0.6,1.63,0,0,0,,,,,,
2017/4/12 2:00,4,2,5.9,5.9,1023.6,0,0.32,0.81,0,0,0,,,,,,
2017/4/12 3:00,4,3,5.97,5.97,1023.4,0,0.91,0.58,0,0,0,,,,,,
2017/4/12 4:00,4,4,6.1,6.1,1023,0,1.2,0.5,0,0,0,,,,,,
2017/4/12 5:00,4,5,5.96,5.960530669,1023.5,0.89,1.02,0.41,0.463684092,0.000463684,0,,,,,,
2017/4/12 6:00,4,6,6.53,6.572384516,1023,104.13,0.85,0.5,36.97871508,0.036978715,0,,,,,,
2017/4/12 7:00,4,7,8.27,8.431952964,1022.5,275.01,0.5,0.57,140.650045,0.140650045,0,,,,,,
2017/4/12 8:00,4,8,10.21,10.47672521,1022.6,435.21,0.1,0.22,230.4688641,0.230468864,0,,,,,,
2017/4/12 9:00,4,9,12.04,12.39610773,1021.7,572.27,0.71,0.7,245,0.245,0,,,,,,
2017/4/12 10:00,4,10,13.7,14.12487175,1020.9,677.29,1.43,1.2,245,0.245,0,,,,,,
2017/4/12 11:00,4,11,15.3,15.76725041,1020.3,741.37,2.09,1.84,245,0.245,0,,,,,,
2017/4/12 12:00,4,12,17.73,18.21439506,1019.1,766.29,3.3,3.18,245,0.245,0.096612512,,,,,,
2017/4/12 13:00,4,13,18.35,18.82305726,1018.6,747.6,4.67,4.79,245,0.245,0.293607971,,,,,,
2017/4/12 14:00,4,14,18.51,18.94159094,1018,683.52,5.43,5.84,245,0.245,0.413494893,,,,,,
2017/4/12 15:00,4,15,18.4,18.76030644,1017.1,574.94,5.64,6.15,245,0.245,0.447908967,,,,,,
2017/4/12 16:00,4,16,17.99,18.26195846,1017,441.44,5.49,6.32,230.4412152,0.230441215,0.449558649,,,,,,
2017/4/12 17:00,4,17,17.18,17.343864,1016.5,280.35,4.71,6.06,139.1717514,0.139171751,0.380037041,,,,,,
2017/4/12 18:00,4,18,15.59,15.63151146,1016.9,102.35,3.45,5.92,35.40894847,0.035408948,0.27713968,,,,,,
2017/4/12 19:00,4,19,13.85,13.85106123,1016.8,1.78,3.03,6.1,0.909277981,0.000909278,0.250987941,,,,,,
2017/4/12 20:00,4,20,12.84,12.84,1017.1,0,3.18,5.98,0,0,0.257839142,,,,,,
2017/4/12 21:00,4,21,12.12,12.12,1017.4,0,3.14,5.63,0,0,0.235853317,,,,,,
2017/4/12 22:00,4,22,11.46,11.46,1017.5,0,2.92,4.93,0,0,0.179652065,,,,,,
2017/4/12 23:00,4,23,11.14,11.14,1017.9,0,2.66,4.44,0,0,0.13157087,,,,,,
2017/4/13 0:00,4,0,10.59,10.59,1017.7,0,2.61,4.15,0,0,0.11131351,,,,,,
2017/4/13 1:00,4,1,10.08,10.08,1017.9,0,2.56,4.49,0,0,0.126189338,,,,,,
2017/4/13 2:00,4,2,9.34,9.34,1017.3,0,2.66,5.11,0,0,0.167592232,,,,,,
2017/4/13 3:00,4,3,8.88,8.88,1017.2,0,2.58,5.04,0,0,0.157010532,,,,,,
2017/4/13 4:00,4,4,8.53,8.53,1017.3,0,2.61,5.26,0,0,0.17093541,,,,,,
2017/4/13 5:00,4,5,8.11,8.110530675,1017.6,0.89,2.83,5.36,0.46123813,0.000461238,0.195301363,,,,,,
2017/4/13 6:00,4,6,9.53,9.566889464,1017.8,72.98,3.64,4.79,31.94714572,0.031947146,0.225713191,,,,,,
2017/4/13 7:00,4,7,10.98,11.0972272,1017.9,197.58,4.51,5.02,101.1360354,0.101136035,0.299222983,,,,,,
2017/4/13 8:00,4,8,11.92,12.16140383,1018.3,396.05,5.39,5.79,207.7155753,0.207715575,0.40755273,,,,,,
2017/4/13 9:00,4,9,13,13.29183325,1017.9,475.26,5.85,6.14,245,0.245,0.460495832,,,,,,
2017/4/13 10:00,4,10,13.7,14.10412287,1017.8,647.03,6.67,7.16,245,0.245,0.582024825,,,,,,
2017/4/13 11:00,4,11,14.56,15.02010065,1017.9,731.58,7.1,7.61,245,0.245,0.639938247,,,,,,
2017/4/13 12:00,4,12,14.48,14.77143563,1017.3,478.82,5.73,6.14,245,0.245,0.452948173,,,,,,
2017/4/13 13:00,4,13,15.09,15.33783317,1017.1,409.4,5.35,5.76,211.5561141,0.211556114,0.402973567,,,,,,
2017/4/13 14:00,4,14,15.27,15.51000961,1017.1,394.27,5.37,5.77,204.7889479,0.204788948,0.404922475,,,,,,
2017/4/13 15:00,4,15,15.27,15.47259593,1016.6,331.97,4.96,5.46,172.8818911,0.172881891,0.357769334,,,,,,
2017/4/13 16:00,4,16,15.09,15.2413271,1016.8,248.31,4.68,5.25,129.2076835,0.129207683,0.325616783,,,,,,
2017/4/13 17:00,4,17,14.75,14.88840295,1016.7,237.63,3.98,4.62,118.2776137,0.118277614,0.238060575,,,,,,
2017/4/13 18:00,4,18,13.55,13.59240013,1017.1,105.91,2.75,4.31,36.35275377,0.036352754,0.131338318,,,,,,
2017/4/13 19:00,4,19,12.67,12.67106124,1017,1.78,1.5,3.3,0.911976293,0.000911976,0,,,,,,
2017/4/13 20:00,4,20,11.59,11.59,1017.9,0,0.14,1.97,0,0,0,,,,,,
2017/4/13 21:00,4,21,11.06,11.06,1018.1,0,0.36,0.72,0,0,0,,,,,,
2017/4/13 22:00,4,22,10.41,10.41,1018.6,0,0.3,0.41,0,0,0,,,,,,
2017/4/13 23:00,4,23,9.85,9.85,1018.9,0,0.3,0.2,0,0,0,,,,,,
2017/4/14 0:00,4,0,9.28,9.28,1018.7,0,0.67,0.4,0,0,0,,,,,,
2017/4/14 1:00,4,1,8.98,8.98,1019.2,0,1,1.04,0,0,0,,,,,,
2017/4/14 2:00,4,2,8.93,8.93,1018.6,0,0.92,1.2,0,0,0,,,,,,
2017/4/14 3:00,4,3,8.99,8.99,1018.3,0,0.81,1.06,0,0,0,,,,,,
2017/4/14 4:00,4,4,8.9,8.9,1018.5,0,1.02,1.17,0,0,0,,,,,,
2017/4/14 5:00,4,5,8.86,8.860530682,1018.8,0.89,1,0.92,0.460388863,0.000460389,0,,,,,,
2017/4/14 6:00,4,6,9.92,9.958559746,1018.9,81.88,0.5,0.8,33.36119661,0.033361197,0,,,,,,
2017/4/14 7:00,4,7,10.82,10.92986566,1018.6,185.12,0.45,0.63,94.8244874,0.094824487,0,,,,,,
2017/4/14 8:00,4,8,11.82,11.98150988,1018.8,268.78,1.5,1.4,139.0333677,0.139033368,0,,,,,,
2017/4/14 9:00,4,9,12.55,12.7761692,1018.8,373.8,1.4,1.2,194.3081863,0.194308186,0,,,,,,
2017/4/14 10:00,4,10,13.58,13.90719017,1018.4,532.22,1.2,1.1,245,0.245,0,,,,,,
2017/4/14 11:00,4,11,14.58,15.01690115,1018.1,697.76,1.02,0.81,245,0.245,0,,,,,,
2017/4/14 12:00,4,12,13.17,13.39862028,1017.6,380.03,1.84,1.5,196.1081931,0.196108193,0,,,,,,
2017/4/14 13:00,4,13,14.36,14.64388809,1017.2,465.47,2.19,1.98,242.7567435,0.242756744,0,,,,,,
2017/4/14 14:00,4,14,14.16,14.33913214,1016.8,298.15,2.61,2.39,153.2957467,0.153295747,0,,,,,,
2017/4/14 15:00,4,15,14.28,14.45394742,1016.7,287.47,2.39,2.34,148.8159082,0.148815908,0,,,,,,
2017/4/14 16:00,4,16,15.23,15.41452089,1016.5,301.71,2.42,2.77,157.4808798,0.15748088,0.013380532,,,,,,
2017/4/14 17:00,4,17,15.1,15.23983991,1016.1,241.19,2.73,3.27,119.4000194,0.119400019,0.066693239,,,,,,
2017/4/14 18:00,4,18,14.25,14.28712712,1016.9,77.43,2.32,3.21,31.77638799,0.031776388,0.034340254,,,,,,
2017/4/14 19:00,4,19,13.28,13.28106124,1017,1.78,1.81,3.29,0.910593169,0.000910593,0,,,,,,
2017/4/14 20:00,4,20,12.58,12.58,1017.7,0,0.81,2.64,0,0,0,,,,,,
2017/4/14 21:00,4,21,11.43,11.43,1018,0,0.92,1.52,0,0,0,,,,,,
2017/4/14 22:00,4,22,9.71,9.71,1018.7,0,2.02,2.06,0,0,0,,,,,,
2017/4/14 23:00,4,23,9.28,9.28,1019,0,2,1.57,0,0,0,,,,,,
2017/4/15 0:00,4,0,8.33,8.33,1018.7,0,2.1,1.22,0,0,0,,,,,,
2017/4/15 1:00,4,1,8.36,8.36,1019.1,0,1.4,1.78,0,0,0,,,,,,
2017/4/15 2:00,4,2,8.09,8.09,1018.4,0,1.2,2.01,0,0,0,,,,,,
2017/4/15 3:00,4,3,8.16,8.16,1018.5,0,1.49,2.42,0,0,0,,,,,,
2017/4/15 4:00,4,4,8.45,8.45,1019,0,1.7,3.1,0,0,0,,,,,,
2017/4/15 5:00,4,5,8.7,8.701593119,1018.7,2.67,2.27,4.06,1.382640681,0.001382641,0.078925041,,,,,,
2017/4/15 6:00,4,6,10.71,10.74974176,1018.7,89.89,2.67,3.72,34.31629032,0.03431629,0.090647497,,,,,,
2017/4/15 7:00,4,7,11.84,11.97252016,1019.1,225.17,3.83,4.21,114.0805604,0.11408056,0.200994827,,,,,,
2017/4/15 8:00,4,8,13.07,13.21671967,1019.2,244.75,5,5.51,125.9120149,0.125912015,0.363706531,,,,,,
2017/4/15 9:00,4,9,13.33,13.54205923,1018.8,351.55,5.04,5.35,181.8369354,0.181836935,0.355375142,,,,,,
2017/4/15 10:00,4,10,14.59,14.84028002,1018.4,413.85,4.88,5.2,213.9123838,0.213912384,0.335021604,,,,,,
2017/4/15 11:00,4,11,14.3,14.54243379,1018.5,402.28,5.72,6.53,207.3614314,0.207361431,0.478534477,,,,,,
2017/4/15 12:00,4,12,13.78,13.93849725,1018.5,265.22,5.3,6,135.7734943,0.135773494,0.415916043,,,,,,
2017/4/15 13:00,4,13,14.03,14.22926693,1018.3,331.97,6.1,6.92,170.5735162,0.170573516,0.529245225,,,,,,
2017/4/15 14:00,4,14,13.84,13.98913643,1018.3,249.2,5.35,6.32,127.7385048,0.127738505,0.440293084,,,,,,
2017/4/15 15:00,4,15,13.85,13.9725659,1018.2,204.7,5.44,6.59,104.9846454,0.104984645,0.46384364,,,,,,
2017/4/15 16:00,4,16,13.8,13.90703171,1018.3,178,4.67,5.61,91.69380042,0.0916938,0.34863083,,,,,,
2017/4/15 17:00,4,17,13.78,13.85017207,1018.2,121.04,5.22,6.86,60.12481458,0.060124815,0.465739675,,,,,,
2017/4/15 18:00,4,18,13.01,13.03933211,1019,51.62,5.33,7.48,25.18343294,0.025183433,0.511550206,,,,,,
2017/4/15 19:00,4,19,12.21,12.21106125,1019,1.78,4.4,6.63,0.913041536,0.000913042,0.391923805,,,,,,
2017/4/15 20:00,4,20,11.27,11.27,1020,0,4.02,6.43,0,0,0.351112157,,,,,,
2017/4/15 21:00,4,21,10.96,10.96,1020.9,0,3.54,5.73,0,0,0.273786452,,,,,,
2017/4/15 22:00,4,22,10.62,10.62,1021.2,0,3.92,6.08,0,0,0.323354508,,,,,,
2017/4/15 23:00,4,23,10.02,10.02,1021.6,0,4.13,6.18,0,0,0.345192335,,,,,,
2017/4/16 0:00,4,0,9.38,9.38,1021.7,0,4.42,6.49,0,0,0.38522419,,,,,,
2017/4/16 1:00,4,1,9.22,9.22,1022.5,0,4.01,5.93,0,0,0.321486298,,,,,,
2017/4/16 2:00,4,2,8.98,8.98,1022.4,0,4.4,6.61,0,0,0.390757438,,,,,,
2017/4/16 3:00,4,3,8.8,8.8,1022.5,0,4.7,6.73,0,0,0.420289766,,,,,,
2017/4/16 4:00,4,4,8.22,8.22,1022.7,0,4,6.4,0,0,0.347843447,,,,,,
2017/4/16 5:00,4,5,8.61,8.610530697,1022.9,0.89,3.86,6.2,0.460686894,0.000460687,0.325527982,,,,,,
2017/4/16 6:00,4,6,9.2,9.239319429,1023.2,87.22,5.62,7.02,34.07922899,0.034079229,0.503633316,,,,,,
2017/4/16 7:00,4,7,9.41,9.515013195,1022.8,177.11,5.92,7.03,90.95560889,0.090955609,0.524597923,,,,,,
2017/4/16 8:00,4,8,10.05,10.19666936,1023.3,244.75,6.12,7.02,126.8206447,0.126820645,0.537183978,,,,,,
