lons,lats,radiation FH0-1W/m2(avg),radiation FH1-2W/m2(avg),radiation FH2-3W/m2(avg),radiation FH3-4W/m2(avg),radiation FH4-5W/m2(avg),radiation FH5-6W/m2(avg),radiation FH6-7W/m2(avg),radiation FH7-8W/m2(avg),radiation FH8-9W/m2(avg),radiation FH9-10W/m2(avg),radiation FH10-11W/m2(avg),radiation FH11-12W/m2(avg),radiation FH12-13W/m2(avg),radiation FH13-14W/m2(avg),radiation FH14-15W/m2(avg)
130.94,32.35,210.48,416.43,548.42,512.28,496.69,474.85,432.03,318.28,182.88,58.88,0.84,0.0,0.0,0.0,0.0
131.0,32.35,209.73,470.43,567.67,495.03,493.69,504.1,439.03,323.78,186.0,58.12,0.81,0.0,0.0,0.0,0.0
131.06,32.35,222.73,469.18,539.42,448.28,464.44,478.35,416.78,306.53,175.75,53.25,0.69,0.0,0.0,0.0,0.0
131.12,32.35,220.73,432.18,480.67,406.28,409.94,425.6,364.28,266.03,152.38,46.12,0.56,0.0,0.0,0.0,0.0
131.19,32.35,213.98,403.68,458.17,395.53,391.94,393.85,333.03,240.53,135.88,42.62,0.47,0.0,0.0,0.0,0.0
131.25,32.35,218.48,400.18,459.92,381.78,398.69,387.35,338.78,236.03,132.88,45.38,0.47,0.0,0.0,0.0,0.0
131.31,32.35,259.98,426.43,478.42,378.28,416.69,407.6,342.28,245.03,143.88,50.38,0.53,0.0,0.0,0.0,0.0
131.38,32.35,298.73,443.68,480.67,390.28,457.94,432.35,352.53,252.53,158.13,52.38,0.53,0.0,0.0,0.0,0.0
131.44,32.35,338.48,445.93,480.67,395.78,468.44,431.6,343.78,242.53,157.88,52.25,0.47,0.0,0.0,0.0,0.0
131.5,32.35,380.73,462.43,466.17,391.28,442.19,425.1,322.53,234.78,169.88,55.12,0.47,0.0,0.0,0.0,0.0
131.56,32.35,421.98,490.18,470.42,421.53,455.69,459.85,317.28,236.03,175.0,53.38,0.41,0.0,0.0,0.0,0.0
131.62,32.35,446.23,488.43,454.92,463.53,472.44,431.1,323.53,245.03,173.88,49.12,0.34,0.0,0.0,0.0,0.0
131.69,32.35,454.73,450.43,438.92,461.78,466.44,399.35,322.78,250.53,162.75,44.62,0.34,0.0,0.0,0.0,0.0
129.44,32.3,487.23,613.68,675.92,647.78,575.19,494.1,350.28,295.53,200.88,71.75,2.12,0.0,0.0,0.0,0.0
129.5,32.3,482.48,615.93,661.17,640.78,566.69,498.6,346.78,300.78,200.25,71.88,2.09,0.0,0.0,0.0,0.0
129.56,32.3,477.98,615.93,644.42,633.28,561.44,494.85,348.53,309.53,199.0,71.75,2.0,0.0,0.0,0.0,0.0
129.62,32.3,474.73,614.43,630.67,626.03,562.69,488.35,351.78,321.28,198.0,71.12,1.94,0.0,0.0,0.0,0.0
129.69,32.3,473.23,610.68,622.92,618.03,560.94,482.85,356.53,332.53,196.0,70.38,1.84,0.0,0.0,0.0,0.0
129.75,32.3,473.98,601.93,606.92,615.53,561.44,477.6,364.28,337.78,195.88,69.5,1.78,0.0,0.0,0.0,0.0
129.81,32.3,475.73,588.18,583.92,617.28,558.19,473.35,371.03,334.78,196.5,68.5,1.75,0.0,0.0,0.0,0.0
129.88,32.3,477.48,573.43,577.42,614.28,559.19,466.85,379.03,332.78,197.5,67.12,1.72,0.0,0.0,0.0,0.0
129.94,32.3,473.23,543.68,570.67,610.28,566.44,450.35,392.53,327.28,196.75,65.5,1.69,0.0,0.0,0.0,0.0
130.0,32.3,466.98,529.18,551.42,619.78,573.69,432.1,405.03,320.53,190.75,62.12,1.59,0.0,0.0,0.0,0.0
130.06,32.3,465.98,519.68,543.67,629.28,567.94,427.6,420.03,315.28,183.75,59.5,1.5,0.0,0.0,0.0,0.0
130.12,32.3,454.48,491.68,536.17,636.03,551.19,423.1,429.78,315.78,178.13,57.0,1.41,0.0,0.0,0.0,0.0
130.19,32.3,441.23,454.93,543.67,639.78,539.44,415.85,429.28,318.28,172.5,55.5,1.31,0.0,0.0,0.0,0.0
130.25,32.3,428.73,410.93,555.92,634.53,535.19,409.85,418.28,315.53,165.25,54.5,1.22,0.0,0.0,0.0,0.0
130.31,32.3,407.98,367.18,563.92,622.28,537.69,414.85,406.03,302.53,159.0,53.62,1.16,0.0,0.0,0.0,0.0
130.38,32.3,385.23,349.18,580.42,611.53,548.44,434.6,395.28,289.03,156.5,53.12,1.06,0.0,0.0,0.0,0.0
130.44,32.3,353.73,347.43,589.42,607.28,552.94,459.6,402.53,279.78,158.63,53.62,1.0,0.0,0.0,0.0,0.0
130.5,32.3,304.98,344.68,587.67,619.28,565.19,505.35,441.78,284.28,161.63,53.25,0.91,0.0,0.0,0.0,0.0
130.56,32.3,257.73,332.93,589.42,628.53,566.69,528.85,450.78,290.03,163.5,54.38,0.88,0.0,0.0,0.0,0.0
130.62,32.3,232.98,326.68,595.17,608.28,552.44,514.6,446.03,288.78,168.5,56.5,0.91,0.0,0.0,0.0,0.0
130.69,32.3,220.98,332.68,590.92,583.53,540.44,471.35,428.78,282.53,173.63,58.12,0.94,0.0,0.0,0.0,0.0
130.75,32.3,199.73,333.43,572.42,560.78,522.19,444.35,414.53,281.03,173.13,57.75,0.91,0.0,0.0,0.0,0.0
130.81,32.3,197.48,359.68,567.67,557.28,507.19,457.85,423.28,296.28,176.88,59.12,0.88,0.0,0.0,0.0,0.0
130.88,32.3,188.73,395.18,566.67,538.78,494.44,477.85,427.53,303.03,179.38,59.38,0.84,0.0,0.0,0.0,0.0
130.94,32.3,193.98,428.18,572.92,523.03,491.44,507.35,439.53,318.28,186.0,59.62,0.84,0.0,0.0,0.0,0.0
131.0,32.3,211.73,482.93,600.67,510.53,496.44,533.35,448.78,327.53,190.75,59.88,0.81,0.0,0.0,0.0,0.0
131.06,32.3,222.98,493.93,569.17,465.03,454.19,475.6,399.28,294.78,174.25,55.75,0.72,0.0,0.0,0.0,0.0
131.12,32.3,224.73,469.43,504.42,414.03,404.69,402.35,336.03,249.03,148.38,48.5,0.56,0.0,0.0,0.0,0.0
131.19,32.3,243.98,441.43,471.42,395.78,395.44,379.35,328.78,233.28,138.88,45.38,0.47,0.0,0.0,0.0,0.0
131.25,32.3,250.23,419.18,459.42,378.03,398.94,381.1,338.78,230.78,138.38,47.25,0.44,0.0,0.0,0.0,0.0
131.31,32.3,274.23,425.18,469.67,359.28,408.19,409.35,341.78,238.28,148.25,50.25,0.47,0.0,0.0,0.0,0.0
131.38,32.3,297.48,429.93,465.67,357.78,426.69,423.35,346.03,240.28,154.88,52.25,0.47,0.0,0.0,0.0,0.0
131.44,32.3,336.23,418.93,441.92,348.53,401.44,406.6,322.53,222.53,149.38,49.62,0.44,0.0,0.0,0.0,0.0
131.5,32.3,354.73,453.18,412.92,340.78,408.19,421.35,307.78,225.53,170.5,54.0,0.44,0.0,0.0,0.0,0.0
131.56,32.3,423.73,496.68,424.17,400.53,442.44,450.1,302.78,226.53,173.88,51.38,0.38,0.0,0.0,0.0,0.0
131.62,32.3,434.23,463.68,419.92,434.28,442.19,415.35,324.78,238.03,171.5,46.38,0.34,0.0,0.0,0.0,0.0
131.69,32.3,444.98,414.68,422.67,436.03,450.69,401.1,333.28,246.78,158.0,42.12,0.34,0.0,0.0,0.0,0.0
129.44,32.25,487.98,611.43,673.17,618.28,562.94,505.85,364.53,307.53,196.25,71.0,2.03,0.0,0.0,0.0,0.0
129.5,32.25,481.48,614.93,658.17,610.53,557.44,500.6,365.28,311.03,195.25,70.75,1.97,0.0,0.0,0.0,0.0
129.56,32.25,476.73,615.93,634.17,604.53,554.44,493.6,365.28,313.78,194.63,70.38,1.91,0.0,0.0,0.0,0.0
129.62,32.25,474.48,613.93,612.17,599.53,557.44,482.35,365.53,319.78,194.63,69.75,1.88,0.0,0.0,0.0,0.0
129.69,32.25,472.98,609.18,592.67,595.78,555.44,473.1,369.03,325.53,193.0,68.88,1.81,0.0,0.0,0.0,0.0
129.75,32.25,475.73,600.68,558.42,593.28,555.44,464.85,376.03,325.53,192.25,67.88,1.75,0.0,0.0,0.0,0.0
129.81,32.25,478.23,584.93,530.42,592.28,558.69,460.6,385.53,318.78,191.75,67.12,1.72,0.0,0.0,0.0,0.0
129.88,32.25,474.73,563.68,517.42,595.53,563.19,458.35,394.53,313.28,191.63,66.75,1.69,0.0,0.0,0.0,0.0
129.94,32.25,465.73,532.43,515.42,603.03,568.44,452.85,405.28,311.53,192.38,66.25,1.66,0.0,0.0,0.0,0.0
130.0,32.25,456.98,515.93,524.92,617.53,563.69,444.6,419.53,308.53,188.25,64.25,1.56,0.0,0.0,0.0,0.0
130.06,32.25,453.23,507.68,534.17,632.28,553.44,440.1,436.03,312.28,182.63,62.62,1.5,0.0,0.0,0.0,0.0
130.12,32.25,436.98,483.18,521.17,635.03,530.44,436.85,445.78,314.28,179.0,61.62,1.47,0.0,0.0,0.0,0.0
130.19,32.25,434.73,455.68,523.92,630.78,503.94,432.1,439.78,313.78,172.88,59.5,1.38,0.0,0.0,0.0,0.0
130.25,32.25,435.48,409.68,540.67,619.53,490.19,428.35,428.78,315.28,165.63,56.25,1.28,0.0,0.0,0.0,0.0
130.31,32.25,424.48,369.93,560.42,610.03,490.69,419.85,414.28,308.78,161.13,54.62,1.16,0.0,0.0,0.0,0.0
130.38,32.25,405.48,350.93,590.42,605.53,512.94,428.35,405.03,294.53,160.25,53.5,1.09,0.0,0.0,0.0,0.0
130.44,32.25,369.48,339.93,592.17,607.78,531.69,459.35,418.53,282.53,162.25,54.25,1.0,0.0,0.0,0.0,0.0
130.5,32.25,315.23,327.43,580.67,612.53,542.44,506.85,435.03,285.78,167.88,56.12,0.97,0.0,0.0,0.0,0.0
130.56,32.25,271.48,305.93,574.17,608.28,534.19,507.35,437.28,290.78,174.13,58.25,0.97,0.0,0.0,0.0,0.0
130.62,32.25,236.73,295.18,572.42,598.53,512.44,474.6,441.78,285.53,174.0,57.38,0.97,0.0,0.0,0.0,0.0
130.69,32.25,224.73,309.43,586.17,584.03,489.69,446.6,443.03,285.28,176.88,58.12,0.94,0.0,0.0,0.0,0.0
130.75,32.25,215.48,331.68,578.92,575.53,459.19,453.85,439.78,291.28,179.75,59.5,0.91,0.0,0.0,0.0,0.0
130.81,32.25,203.98,356.93,562.42,559.28,452.94,490.35,451.53,309.53,186.63,61.25,0.88,0.0,0.0,0.0,0.0
130.88,32.25,196.23,391.43,561.17,543.78,456.44,519.85,454.28,315.78,189.25,60.12,0.84,0.0,0.0,0.0,0.0
130.94,32.25,202.98,433.18,592.67,530.53,472.44,543.85,454.53,322.03,193.38,59.88,0.81,0.0,0.0,0.0,0.0
131.0,32.25,217.98,467.68,593.42,492.28,458.19,520.35,428.53,310.53,185.13,58.38,0.78,0.0,0.0,0.0,0.0
131.06,32.25,206.23,469.68,526.67,434.53,414.44,459.85,374.78,271.53,160.75,53.0,0.66,0.0,0.0,0.0,0.0
131.12,32.25,197.48,469.18,475.67,391.28,396.94,417.35,340.28,246.28,143.13,48.5,0.53,0.0,0.0,0.0,0.0
131.19,32.25,222.98,451.93,462.67,368.03,402.94,391.85,334.28,233.78,138.88,49.12,0.47,0.0,0.0,0.0,0.0
131.25,32.25,247.98,430.68,464.17,350.78,403.94,385.6,344.53,227.03,139.75,50.88,0.47,0.0,0.0,0.0,0.0
131.31,32.25,279.48,439.43,469.17,334.78,407.19,408.1,349.28,232.78,147.75,52.88,0.5,0.0,0.0,0.0,0.0
131.38,32.25,295.73,430.93,448.67,331.53,405.19,416.35,340.78,230.53,153.13,53.5,0.47,0.0,0.0,0.0,0.0
131.44,32.25,327.48,434.93,415.92,325.03,385.94,420.1,333.78,223.03,158.0,53.25,0.44,0.0,0.0,0.0,0.0
131.5,32.25,367.98,481.68,399.42,330.03,417.19,445.1,319.28,228.78,169.13,53.25,0.41,0.0,0.0,0.0,0.0
131.56,32.25,420.48,480.93,406.17,388.03,429.44,436.6,314.78,228.03,172.38,48.25,0.31,0.0,0.0,0.0,0.0
131.62,32.25,424.98,410.93,409.92,408.03,434.69,412.1,334.78,238.03,167.63,43.38,0.31,0.0,0.0,0.0,0.0
131.69,32.25,428.48,391.43,403.17,417.78,442.94,412.85,337.53,247.28,155.63,40.62,0.31,0.0,0.0,0.0,0.0
129.44,32.2,486.73,611.43,658.17,598.53,559.69,507.1,364.53,313.03,189.75,69.62,1.91,0.0,0.0,0.0,0.0
129.5,32.2,481.73,612.68,645.42,592.03,558.44,496.1,369.28,313.53,190.0,69.12,1.84,0.0,0.0,0.0,0.0
129.56,32.2,478.23,611.43,606.92,588.78,560.69,486.6,374.53,314.03,191.0,68.62,1.81,0.0,0.0,0.0,0.0
129.62,32.2,477.98,606.68,570.92,591.53,563.94,476.85,380.78,315.28,190.13,68.0,1.78,0.0,0.0,0.0,0.0
129.69,32.2,476.98,597.93,549.42,590.03,563.44,468.85,386.78,314.78,190.5,67.38,1.75,0.0,0.0,0.0,0.0
129.75,32.2,473.48,581.68,522.42,587.28,563.19,458.85,393.28,312.78,187.63,66.75,1.72,0.0,0.0,0.0,0.0
129.81,32.2,470.73,562.18,500.92,587.28,564.19,452.6,398.03,309.53,187.0,66.25,1.72,0.0,0.0,0.0,0.0
129.88,32.2,465.48,538.93,488.92,593.53,563.19,450.1,404.03,304.28,187.25,66.0,1.69,0.0,0.0,0.0,0.0
129.94,32.2,458.73,517.43,485.67,605.78,562.69,452.85,410.78,300.28,188.63,66.12,1.66,0.0,0.0,0.0,0.0
130.0,32.2,455.73,503.43,501.92,619.28,554.44,456.6,415.28,297.03,187.63,65.38,1.59,0.0,0.0,0.0,0.0
130.06,32.2,450.98,493.68,521.67,635.03,541.69,460.35,432.03,304.03,186.13,65.12,1.53,0.0,0.0,0.0,0.0
130.12,32.2,444.73,462.93,520.42,635.53,524.44,449.6,441.03,310.78,182.88,64.38,1.47,0.0,0.0,0.0,0.0
130.19,32.2,443.98,444.18,520.17,624.78,500.94,434.35,435.03,311.53,177.38,62.75,1.41,0.0,0.0,0.0,0.0
130.25,32.2,440.48,410.18,535.17,613.28,488.94,439.6,434.28,317.28,171.88,61.25,1.34,0.0,0.0,0.0,0.0
130.31,32.2,433.48,372.68,562.42,600.03,472.94,443.35,422.78,315.28,168.5,59.38,1.25,0.0,0.0,0.0,0.0
130.38,32.2,412.23,347.43,593.92,606.28,477.94,451.85,419.78,308.78,168.25,57.0,1.12,0.0,0.0,0.0,0.0
130.44,32.2,372.98,325.43,587.42,608.03,503.69,492.35,430.03,301.28,168.13,56.62,1.06,0.0,0.0,0.0,0.0
130.5,32.2,331.23,306.68,568.17,599.78,508.19,509.85,425.28,297.28,174.13,59.38,1.06,0.0,0.0,0.0,0.0
130.56,32.2,305.23,297.43,567.42,585.53,500.69,477.85,422.28,298.28,182.75,62.0,1.03,0.0,0.0,0.0,0.0
130.62,32.2,275.23,291.93,567.42,564.28,454.94,443.35,440.53,300.53,185.63,61.62,1.0,0.0,0.0,0.0,0.0
130.69,32.2,250.23,307.18,572.92,555.28,407.69,424.6,453.53,294.78,184.13,60.0,0.94,0.0,0.0,0.0,0.0
130.75,32.2,239.23,336.93,577.42,562.28,397.19,456.6,459.28,300.78,187.38,60.38,0.88,0.0,0.0,0.0,0.0
130.81,32.2,226.23,361.18,569.17,572.03,416.94,513.35,472.78,326.28,197.13,62.25,0.88,0.0,0.0,0.0,0.0
130.88,32.2,217.23,388.93,583.17,557.78,429.19,535.6,456.78,323.53,193.63,60.12,0.84,0.0,0.0,0.0,0.0
130.94,32.2,213.98,422.18,588.42,505.28,417.69,515.6,427.03,307.28,188.13,58.75,0.81,0.0,0.0,0.0,0.0
131.0,32.2,211.23,444.43,567.17,461.03,374.94,476.1,391.78,285.28,172.5,55.88,0.72,0.0,0.0,0.0,0.0
131.06,32.2,200.23,448.18,546.17,428.28,360.69,454.1,366.53,264.28,157.63,52.12,0.62,0.0,0.0,0.0,0.0
131.12,32.2,194.48,448.18,514.17,389.78,377.19,434.6,351.78,250.78,147.38,49.38,0.53,0.0,0.0,0.0,0.0
131.19,32.2,213.48,440.68,479.67,335.03,390.94,398.85,337.53,235.53,140.0,48.25,0.47,0.0,0.0,0.0,0.0
131.25,32.2,244.23,449.68,473.42,328.03,401.94,394.35,363.53,233.53,144.75,49.12,0.47,0.0,0.0,0.0,0.0
131.31,32.2,288.48,448.68,450.17,323.28,413.44,415.85,377.78,238.53,155.38,51.5,0.53,0.0,0.0,0.0,0.0
131.38,32.2,319.23,436.43,421.42,329.53,419.19,442.6,358.28,234.03,159.13,52.38,0.5,0.0,0.0,0.0,0.0
131.44,32.2,354.23,456.68,402.92,338.78,416.44,462.1,342.53,231.53,165.75,54.25,0.44,0.0,0.0,0.0,0.0
131.5,32.2,395.98,467.18,392.67,348.28,427.19,462.1,311.53,224.78,170.38,51.88,0.38,0.0,0.0,0.0,0.0
131.56,32.2,403.73,413.68,392.67,373.03,434.44,423.1,323.03,230.03,172.75,45.62,0.31,0.0,0.0,0.0,0.0
131.62,32.2,390.98,375.93,390.67,387.28,440.44,419.1,333.28,236.53,163.13,41.75,0.31,0.0,0.0,0.0,0.0
131.69,32.2,399.48,379.18,383.67,405.03,444.44,429.35,336.03,246.03,151.13,40.38,0.31,0.0,0.0,0.0,0.0
129.44,32.15,483.73,615.68,641.92,593.53,574.69,517.1,375.03,307.28,185.63,68.25,1.91,0.0,0.0,0.0,0.0
129.5,32.15,480.73,613.93,621.17,589.28,573.94,500.6,370.28,307.78,187.63,67.5,1.81,0.0,0.0,0.0,0.0
129.56,32.15,476.98,608.68,581.42,587.53,573.94,484.35,367.53,308.03,188.88,66.88,1.75,0.0,0.0,0.0,0.0
129.62,32.15,474.48,601.18,540.92,593.03,573.44,473.6,370.53,309.78,190.0,66.5,1.72,0.0,0.0,0.0,0.0
129.69,32.15,476.23,584.18,516.42,600.53,570.19,472.85,380.03,310.53,188.88,66.25,1.69,0.0,0.0,0.0,0.0
129.75,32.15,473.73,556.18,493.92,602.53,565.94,466.35,388.78,311.53,186.5,66.0,1.72,0.0,0.0,0.0,0.0
129.81,32.15,469.48,533.18,475.42,602.03,562.69,459.6,393.78,307.78,185.88,65.88,1.72,0.0,0.0,0.0,0.0
129.88,32.15,466.23,513.68,468.92,603.53,558.94,452.85,401.28,303.53,186.13,65.88,1.72,0.0,0.0,0.0,0.0
129.94,32.15,464.48,496.43,469.42,607.78,555.94,450.35,407.78,300.28,188.5,66.12,1.69,0.0,0.0,0.0,0.0
130.0,32.15,457.48,486.68,478.92,610.78,543.44,457.35,414.03,298.78,191.63,66.12,1.62,0.0,0.0,0.0,0.0
130.06,32.15,449.98,478.18,502.42,614.28,526.94,466.35,422.03,299.53,192.5,66.75,1.59,0.0,0.0,0.0,0.0
130.12,32.15,444.73,444.43,510.42,618.78,510.19,451.6,422.78,303.78,189.38,66.0,1.5,0.0,0.0,0.0,0.0
130.19,32.15,439.73,427.68,515.67,617.28,499.44,430.35,428.78,313.53,187.5,65.5,1.41,0.0,0.0,0.0,0.0
130.25,32.15,423.98,397.93,529.42,610.28,492.94,445.85,435.78,320.53,186.13,65.62,1.38,0.0,0.0,0.0,0.0
130.31,32.15,411.73,363.43,554.92,605.03,480.19,465.35,435.28,324.28,182.63,63.88,1.28,0.0,0.0,0.0,0.0
130.38,32.15,386.98,338.68,577.42,619.78,487.69,488.6,438.03,326.78,178.75,60.75,1.16,0.0,0.0,0.0,0.0
130.44,32.15,349.98,311.93,569.67,613.78,483.94,506.6,421.78,317.78,174.38,58.88,1.09,0.0,0.0,0.0,0.0
130.5,32.15,323.73,293.93,555.67,581.28,463.19,469.6,394.78,301.78,173.13,57.62,1.03,0.0,0.0,0.0,0.0
130.56,32.15,310.73,296.68,555.42,549.78,440.69,429.35,381.28,292.78,178.63,59.12,1.03,0.0,0.0,0.0,0.0
130.62,32.15,302.98,305.43,573.17,550.28,423.94,421.6,405.28,300.53,186.0,60.88,1.0,0.0,0.0,0.0,0.0
130.69,32.15,280.23,315.68,579.67,543.53,399.19,430.1,436.53,306.03,189.5,61.0,0.97,0.0,0.0,0.0,0.0
130.75,32.15,256.48,335.93,582.92,554.28,401.44,463.6,453.78,310.28,192.13,61.12,0.91,0.0,0.0,0.0,0.0
130.81,32.15,237.73,346.93,570.42,570.78,417.94,498.6,450.78,322.03,191.5,61.12,0.88,0.0,0.0,0.0,0.0
130.88,32.15,232.48,362.93,554.67,531.03,402.44,485.35,418.78,307.28,183.38,59.25,0.81,0.0,0.0,0.0,0.0
130.94,32.15,220.98,390.43,512.42,453.03,362.69,445.35,380.03,279.28,171.38,56.12,0.75,0.0,0.0,0.0,0.0
131.0,32.15,210.23,435.18,496.92,414.28,321.19,435.85,367.53,267.53,164.38,53.75,0.66,0.0,0.0,0.0,0.0
131.06,32.15,210.73,460.93,502.67,414.78,334.19,462.1,380.28,275.28,165.63,53.0,0.62,0.0,0.0,0.0,0.0
131.12,32.15,218.98,450.68,478.17,386.78,356.19,450.1,372.53,266.78,157.63,50.0,0.59,0.0,0.0,0.0,0.0
131.19,32.15,242.23,427.93,444.17,326.53,362.69,398.1,348.78,245.03,145.25,45.38,0.5,0.0,0.0,0.0,0.0
131.25,32.15,239.23,425.18,427.67,303.03,385.44,395.35,367.28,244.28,152.75,45.75,0.5,0.0,0.0,0.0,0.0
131.31,32.15,296.73,427.68,411.17,308.28,411.44,423.85,385.78,243.28,166.0,50.5,0.53,0.0,0.0,0.0,0.0
131.38,32.15,336.98,420.68,398.42,315.53,434.19,458.35,353.03,236.28,167.25,53.12,0.47,0.0,0.0,0.0,0.0
131.44,32.15,374.73,421.43,386.92,333.53,445.44,463.85,322.03,236.53,170.13,53.88,0.38,0.0,0.0,0.0,0.0
131.5,32.15,387.23,411.18,370.42,360.78,448.44,439.85,313.03,239.03,172.25,49.0,0.34,0.0,0.0,0.0,0.0
131.56,32.15,369.98,366.18,353.17,369.03,446.94,422.1,320.28,239.78,169.13,43.88,0.31,0.0,0.0,0.0,0.0
131.62,32.15,368.48,367.18,353.42,383.78,448.94,428.35,330.03,240.53,158.13,42.5,0.31,0.0,0.0,0.0,0.0
131.69,32.15,378.48,369.43,363.67,399.78,454.19,442.85,328.28,243.78,146.13,41.38,0.28,0.0,0.0,0.0,0.0
129.44,32.1,479.98,622.93,636.92,595.03,588.19,531.6,388.78,290.53,185.5,68.0,1.91,0.0,0.0,0.0,0.0
129.5,32.1,479.98,618.68,607.92,596.78,587.69,516.1,376.53,293.78,189.25,67.25,1.84,0.0,0.0,0.0,0.0
129.56,32.1,477.23,612.43,569.67,600.03,586.19,497.85,366.78,297.03,191.38,66.62,1.75,0.0,0.0,0.0,0.0
129.62,32.1,472.48,591.93,531.42,606.78,582.19,478.85,363.03,300.03,191.88,65.88,1.69,0.0,0.0,0.0,0.0
129.69,32.1,470.73,568.18,500.92,619.53,574.94,468.35,361.78,302.78,190.38,65.38,1.62,0.0,0.0,0.0,0.0
129.75,32.1,468.73,540.93,474.67,628.28,567.69,465.85,366.78,308.78,188.0,65.12,1.66,0.0,0.0,0.0,0.0
129.81,32.1,467.48,520.43,458.92,622.53,560.44,460.35,377.03,307.03,186.38,65.0,1.69,0.0,0.0,0.0,0.0
129.88,32.1,467.73,500.68,450.92,615.78,553.69,451.1,390.03,304.03,186.0,65.5,1.72,0.0,0.0,0.0,0.0
129.94,32.1,465.98,478.93,457.92,610.03,546.94,444.85,401.53,301.28,187.88,65.88,1.69,0.0,0.0,0.0,0.0
130.0,32.1,457.73,460.43,460.17,606.03,534.19,441.1,408.28,300.53,190.88,66.25,1.66,0.0,0.0,0.0,0.0
130.06,32.1,446.98,438.18,470.67,600.03,521.44,434.6,405.78,303.03,193.0,67.0,1.59,0.0,0.0,0.0,0.0
130.12,32.1,429.73,411.93,483.42,596.28,499.69,422.6,398.03,298.78,191.25,66.88,1.5,0.0,0.0,0.0,0.0
130.19,32.1,418.48,391.93,490.42,593.03,479.69,416.6,411.28,309.78,191.13,66.88,1.41,0.0,0.0,0.0,0.0
130.25,32.1,398.73,369.18,503.42,595.28,482.19,446.6,432.28,317.28,192.75,66.38,1.31,0.0,0.0,0.0,0.0
130.31,32.1,378.23,339.93,525.92,590.28,477.19,476.1,441.78,326.53,191.63,65.25,1.25,0.0,0.0,0.0,0.0
130.38,32.1,358.23,322.18,545.92,591.03,470.69,492.6,434.03,326.78,185.75,62.88,1.16,0.0,0.0,0.0,0.0
130.44,32.1,338.23,305.68,548.67,597.78,452.69,476.6,398.78,313.78,177.38,59.88,1.09,0.0,0.0,0.0,0.0
130.5,32.1,322.73,294.93,558.67,592.28,423.19,443.1,374.78,302.28,175.0,57.0,1.03,0.0,0.0,0.0,0.0
130.56,32.1,315.98,300.93,578.17,564.03,412.94,401.35,346.78,288.78,172.13,54.88,0.97,0.0,0.0,0.0,0.0
130.62,32.1,320.73,320.18,589.67,558.53,415.94,396.35,349.78,292.53,177.5,56.12,0.94,0.0,0.0,0.0,0.0
130.69,32.1,296.23,323.43,601.42,567.53,391.94,419.35,390.28,298.53,179.88,57.0,0.91,0.0,0.0,0.0,0.0
130.75,32.1,255.73,322.43,581.92,551.78,383.44,449.35,404.03,289.78,175.88,56.0,0.84,0.0,0.0,0.0,0.0
130.81,32.1,229.98,320.68,551.92,535.53,397.44,463.85,387.28,284.03,168.13,55.25,0.81,0.0,0.0,0.0,0.0
130.88,32.1,218.98,330.43,514.67,491.03,374.19,430.35,360.03,271.53,160.38,55.38,0.78,0.0,0.0,0.0,0.0
130.94,32.1,209.73,363.18,494.67,430.78,343.44,398.1,344.53,263.03,162.13,54.88,0.72,0.0,0.0,0.0,0.0
131.0,32.1,210.98,427.18,506.42,417.03,336.94,420.1,362.03,274.03,169.5,54.62,0.69,0.0,0.0,0.0,0.0
131.06,32.1,219.23,456.68,528.42,416.78,359.19,459.35,393.03,293.03,174.38,53.75,0.66,0.0,0.0,0.0,0.0
131.12,32.1,239.23,453.93,505.67,394.03,362.94,451.85,389.28,280.03,164.88,51.38,0.62,0.0,0.0,0.0,0.0
131.19,32.1,261.98,426.93,436.67,341.53,356.69,408.1,373.03,256.53,157.13,48.38,0.56,0.0,0.0,0.0,0.0
131.25,32.1,266.23,400.93,396.17,312.28,382.19,401.6,376.28,256.28,165.38,50.5,0.53,0.0,0.0,0.0,0.0
131.31,32.1,312.98,407.93,389.67,290.03,420.69,434.85,370.03,249.03,173.38,53.75,0.53,0.0,0.0,0.0,0.0
131.38,32.1,339.23,394.43,385.67,280.03,462.19,449.6,333.03,247.28,173.38,55.0,0.44,0.0,0.0,0.0,0.0
131.44,32.1,367.23,374.93,367.42,286.78,474.94,445.1,320.03,254.78,175.5,51.88,0.38,0.0,0.0,0.0,0.0
131.5,32.1,357.98,354.93,333.67,327.53,464.19,419.85,322.53,256.03,175.75,47.0,0.34,0.0,0.0,0.0,0.0
131.56,32.1,340.23,344.43,285.92,356.28,456.44,410.6,331.03,252.53,167.63,44.38,0.31,0.0,0.0,0.0,0.0
131.62,32.1,352.48,351.18,282.17,382.78,459.94,422.85,336.28,253.03,156.63,43.5,0.28,0.0,0.0,0.0,0.0
131.69,32.1,365.23,359.18,328.17,404.53,458.94,442.6,330.28,249.53,143.25,42.62,0.28,0.0,0.0,0.0,0.0
129.44,32.05,477.73,626.68,648.92,592.78,583.19,534.1,398.53,286.53,184.88,67.75,1.88,0.0,0.0,0.0,0.0
129.5,32.05,479.48,619.93,615.42,600.03,581.94,526.1,381.53,288.78,187.88,67.38,1.81,0.0,0.0,0.0,0.0
129.56,32.05,477.98,605.68,577.67,615.53,579.44,514.35,363.28,291.28,189.38,67.12,1.75,0.0,0.0,0.0,0.0
129.62,32.05,474.73,584.68,534.17,620.03,577.44,496.1,352.53,295.28,190.25,66.5,1.69,0.0,0.0,0.0,0.0
